datasheet_id,line,name,M,T,Sv,inv_sv,inv_sv_descr,W,Ld,OC,base_size,base_size_descr
596,1,FIRE DRAGON,"7""",3,3+,5,,1,6+,1,28mm,
596,2,FIRE DRAGON EXARCH,"7""",3,3+,5,,2,6+,1,28mm,
597,1,Wraithguard,"6""",6,2+,-,,3,8+,1,40mm,
598,1,Wraithblades,"6""",6,2+,-,,3,8+,1,40mm,
599,1,Wave Serpent,"14""",9,3+,5,,13,7+,2,60mm flying base,
600,1,SWOOPING HAWK,"14""",3,4+,5,,1,6+,1,32mm,
600,2,SWOOPING HAWK EXARCH,"14""",3,4+,5,,2,6+,1,32mm,
601,1,WARP SPIDER,"12""",3,3+,5,,1,6+,1,28mm,
601,2,WARP SPIDER EXARCH,"12""",3,3+,5,,2,6+,1,28mm,
602,1,SHINING SPEAR,"14""",4,3+,5,,2,6+,2,60mm flying base,
602,2,SHINING SPEAR EXARCH,"14""",4,3+,5,,3,6+,2,60mm flying base,
603,1,Crimson Hunter,"20+""",8,3+,5,,12,6+,0,170 x 109mm flying base,
605,1,Vypers,"14""",6,3+,-,,6,7+,2,60mm flying base,
606,1,Hemlock Wraithfighter,"20+""",8,3+,-,,12,6+,0,170 x 109mm flying base,
607,1,DARK REAPER,"6""",3,3+,5,,1,6+,1,28mm,
607,2,DARK REAPER EXARCH,"6""",3,3+,5,,2,6+,1,28mm,
609,1,Falcon,"14""",9,3+,-,,12,7+,3,60mm flying base,
610,1,Fire Prism,"14""",9,3+,-,,12,7+,3,60mm flying base,
611,1,Night Spinner,"14""",9,3+,-,,12,7+,3,60mm flying base,
612,1,War Walkers,"10""",7,3+,5,,6,7+,2,60mm,
613,1,Wraithlord,"8""",10,2+,-,,10,8+,3,60mm,
614,1,Wraithknight,"12""",12,2+,-,,18,6+,10,120 x 92mm,
615,1,SHADOW SPECTRE,"12""",3,3+,5,,1,6+,1,25mm,
615,2,SHADOW SPECTRE EXARCH,"12""",3,3+,5,,2,6+,1,25mm,
616,1,Wasp Assault Walker,"10""",7,3+,4,,6,6+,2,60mm,
617,1,Wraithseer,"8""",11,2+,5,,10,6+,3,60mm,
618,1,Hornet,"14""",7,3+,-,,8,6+,2,60mm,
619,1,Warp Hunter,"14""",9,3+,-,,12,6+,3,Use model,
620,1,Lynx,"14""",9,3+,5,,16,6+,4,Use model,
621,1,Scorpion,"14""",11,2+,5,,24,6+,8,Use model,
622,1,Cobra,"14""",11,2+,5,,24,6+,8,Use model,
623,1,Nightwing,"20+""",8,3+,5,,12,6+,0,120 x 92mm flying base,
624,1,Phoenix,"20+""",9,3+,-,,16,6+,0,120 x 92mm flying base,
625,1,Vampire Raider,"20+""",12,3+,4*,Against ranged attacks only,30,6+,0,170 x 109mm flying base,
626,1,Vampire Hunter,"20+""",12,3+,4*,Against ranged attacks only,30,6+,0,170 x 109mm flying base,
627,1,Skathach Wraithknight,"10""",12,2+,-,,18,6+,10,120 x 92mm,
628,1,Revenant Titan,"16""",13,2+,4,* Against ranged attacks only,30,6+,16,Use model,
629,1,Corsair Cloud Dancer Band,"14""",4,3+,-,,2,6+,2,32mm flying base,
630,1,Irillyth,"12""",3,2+,4,,5,6+,1,25mm,
631,1,Phantom Titan,"14""",14,2+,4,* Against ranged attacks only,55,6+,20,Use model,
632,1,Corsair Reaver Band,"7""",3,5+,-,,3,6+,2,25mm,
633,1,Corsair Skyreaver Band,"14""",3,5+,-,,3,6+,1,25mm,
634,1,Archon,"8""",3,4+,2,"You cannot re-roll invulnerable saving throws made for this model. The first time an invulnerable saving throw made for this model is failed, until the end of the battle, this model has no invulnerable saving throw.",4,6+,1,25mm,
639,1,Succubus,"8""",3,6+,4,,4,6+,1,25mm,
640,1,Lelith Hesperax,"8""",3,6+,4,,4,6+,1,32mm,
641,1,Haemonculus,"7""",4,6+,6,,5,6+,1,25mm,
642,1,Urien Rakarth,"7""",4,6+,4,,5,6+,1,25mm,
643,1,Drazhar,"7""",3,2+,4,,5,6+,1,40mm,
644,1,Kabalite Warriors,"8""",3,4+,6,,1,6+,2,25mm,
646,1,Wyches,"8""",3,6+,6,*  The invulnerable save that models in this unit have is improved to a 4+ against melee attacks.,1,6+,2,25mm,
648,1,Incubi,"7""",3,3+,5,,1,6+,1,28mm,
648,2,KLAIVEX,"7""",3,3+,5,,2,6+,1,28mm,
649,1,Mandrakes,"8""",3,7+,5,,1,6+,1,28mm,
650,1,Wracks,"7""",4,6+,6,,1,6+,2,25mm,
651,1,Grotesques,"7""",5,6+,6,,4,6+,1,40mm,
652,1,BEASTMASTER,"12""",4,6+,6,,3,6+,1,32mm flying base,
652,2,CLAWED FIEND,"12""",4,6+,6,,5,8+,1,40mm,
652,3,KHYMERAE,"12""",4,6+,6,,2,8+,1,40mm,
652,4,RAZORWING FLOCK,"12""",4,6+,6,,3,8+,1,40mm,
656,1,Raider,"14""",8,4+,6,,10,6+,2,60mm flying base,
657,1,Venom,"14""",6,4+,6,,6,6+,1,60mm flying base,
658,1,Reavers,"16""",4,4+,6,,2,6+,2,32mm flying base,
659,1,Hellions,"14""",4,5+,6,,2,6+,1,32mm flying base,
660,1,Razorwing Jetfighter,"20+""",8,4+,6,,10,6+,0,120 x 92mm flying base,
661,1,Voidraven Bomber,"20+""",9,4+,6,,12,6+,0,120 x 92mm flying base,
662,1,Scourges,"14""",3,4+,5,,1,6+,1,32mm,
663,1,Talos,"7""",7,3+,6,,7,6+,2,60mm flying base,
664,1,Cronos,"7""",7,3+,6,,7,6+,2,60mm flying base,
665,1,Ravager,"14""",9,4+,6,,11,6+,3,Use model,
666,1,Reaper,"14""",9,4+,6,,11,6+,3,Use model,
667,1,Tantalus,"16""",10,4+,5,,18,6+,5,Use model,
680,1,Leman Russ Commander,"10""",11,2+,-,,13,7+,3,Use model,
686,1,Heavy Weapons Squad,"6""",3,5+,-,,2,7+,2,50mm,
690,1,Scout Sentinels,"10""",7,3+,-,,7,7+,2,80mm,
691,1,Armoured Sentinels,"8""",8,2+,-,,7,7+,2,80mm,
692,1,Chimera,"10""",9,3+,-,,11,7+,2,Use model,
693,1,Taurox,"12""",8,3+,-,,10,7+,2,Use model,
694,1,Hellhound,"10""",10,2+,-,,11,7+,3,Use model,
695,1,Basilisk,"10""",9,3+,-,,11,7+,3,Use model,
696,1,Hydra,"10""",9,3+,-,,11,7+,3,Use model,
697,1,Wyvern,"10""",9,3+,-,,11,7+,3,Use model,
698,1,Manticore,"10""",10,3+,-,,11,7+,3,Use model,
699,1,Deathstrike,"10""",10,3+,-,,11,7+,3,Use model,
700,1,Leman Russ Battle Tank,"10""",11,2+,-,,13,7+,3,Use model,
701,1,Leman Russ Demolisher,"10""",11,2+,-,,13,7+,3,Use model,
702,1,Baneblade,"12""",13,2+,-,,24,7+,8,Use model,
703,1,Banehammer,"12""",13,2+,-,,24,7+,8,Use model,
704,1,Banesword,"12""",13,2+,-,,24,7+,8,Use model,
705,1,Doomhammer,"12""",13,2+,-,,24,7+,8,Use model,
706,1,Hellhammer,"12""",13,2+,-,,24,7+,8,Use model,
707,1,Shadowsword,"12""",13,2+,-,,24,7+,8,Use model,
708,1,Stormlord,"12""",13,2+,-,,24,7+,8,Use model,
709,1,Stormsword,"12""",13,2+,-,,24,7+,8,Use model,
713,1,‘Iron Hand’ Straken,"6""",3,3+,4,,4,7+,1,25mm,
714,1,Sergeant Harker,"6""",4,5+,-,,3,7+,1,25mm,
716,1,Commissar,"6""",3,5+,5,,3,6+,1,28mm,
719,1,TEMPESTUS SCION,"6""",3,4+,-,,1,7+,1,25mm,
719,2,TEMPESTOR PRIME,"6""",3,4+,-,,3,7+,1,25mm,
721,1,Taurox Prime,"12""",8,3+,-,,10,7+,2,Use model,
722,1,Ogryn Squad,"6""",6,5+,-,,3,7+,1,40mm,
723,1,Bullgryn Squad,"6""",6,3+,-,,3,7+,1,40mm,
724,1,Ratlings,"6""",2,6+,-,,1,8+,1,25mm,
725,1,Nork Deddog,"6""",6,4+,-,,6,7+,1,40mm,
727,1,Valkyrie,"20+""",10,2+,-,,14,7+,0,120 x 92mm flying base,
728,1,Atlas Recovery Vehicle,"10""",9,3+,-,,10,7+,3,Use model,
729,1,Salamander Command Vehicle,"12""",8,3+,-,,10,7+,3,Use model,
730,1,Hades Breaching Drill,"6""",9,3+,-,,8,7+,2,Use model,
731,1,Centaur Light Carrier,"10""",7,3+,-,,7,7+,1,Use model,
733,1,Trojan Support Vehicle,"10""",9,3+,-,,11,7+,2,Use model,
735,1,Salamander Scout Vehicle,"12""",8,3+,-,,10,7+,3,Use model,
736,1,Tauros Assault Vehicle,"12""",6,4+,-,,6,7+,2,Use model,
737,1,Tauros Venator,"12""",6,4+,-,,6,7+,2,Use model,
739,1,Armageddon-pattern Medusa,"10""",9,3+,-,,11,7+,3,Use model,
740,1,Colossus,"10""",10,2+,-,,11,7+,3,Use model,
741,1,Cyclops Demolition Vehicle,"8""",4,3+,-,,4,8+,0,Use model,
743,1,Earthshaker Carriage Battery,"4""",7,4+,-,,6,7+,2,Use model,
744,1,Griffon Mortar Carrier,"10""",9,3+,-,,11,7+,3,Use model,
745,1,Heavy Mortar Team,"4""",5,3+,-,,4,7+,2,Use model,
746,1,Heavy Quad Launcher Team,"4""",5,3+,-,,4,7+,2,Use model,
747,1,Hydra Platform,-,8,3+,-,,8,7+,2,Use model,
751,1,Malcador Annihilator,"10""",11,2+,-,,18,7+,5,Use model,
752,1,Malcador Defender,"10""",11,2+,-,,18,7+,5,Use model,
753,1,Malcador,"10""",11,2+,-,,18,7+,5,Use model,
754,1,Malcador Infernus,"10""",11,2+,-,,18,7+,5,Use model,
755,1,Manticore Platform,-,8,3+,-,,8,7+,2,Use model,
756,1,Medusa Carriage Battery,"4""",7,4+,-,,6,7+,2,Use model,
757,1,Rapier Laser Destroyer Battery,"6""",4,4+,-,,3,7+,1,Use model,
758,1,Sabre Weapons Battery,-,4,4+,-,,4,7+,1,Use model,
759,1,Sentinel Powerlifter,"8""",7,3+,-,,6,7+,2,Use model,
760,1,Stygies Destroyer Tank Hunter,"10""",11,2+,-,,13,7+,3,Use model,
762,1,Tarantula Battery,-,5,3+,-,,4,7+,0,Use model,
763,1,Stormblade,"9""",13,2+,-,,24,7+,8,Use model,
764,1,Arkurian Stormhammer,"9""",13,2+,-,,24,7+,8,Use model,
766,1,Crassus,"10""",11,2+,-,,18,7+,5,Use model,
767,1,Dominus Armoured Siege Bombard,"9""",13,2+,-,,20,7+,8,Use model,
768,1,Gorgon Heavy Transport,"9""",13,2+,5,Against ranged attacks only,20,7+,8,Use model,
769,1,Macharius,"9""",13,2+,-,,20,7+,8,Use model,
770,1,Macharius Omega,"9""",13,2+,-,,20,7+,8,Use model,
771,1,Macharius Vanquisher,"9""",13,2+,-,,20,7+,8,Use model,
772,1,Macharius Vulcan,"9""",13,2+,-,,20,7+,8,Use model,
773,1,Marauder Bomber,"20+""",10,2+,-,,20,7+,0,Use model,
774,1,Marauder Destroyer,"20+""",10,2+,-,,20,7+,0,Use model,
775,1,Minotaur,"10""",11,2+,-,,18,7+,5,Use model,
776,1,Praetor,"10""",11,2+,-,,18,7+,5,Use model,
777,1,Valdor,"9""",13,2+,-,,20,7+,8,Use model,
778,1,Aquila Lander,"20+""",9,3+,-,,12,7+,0,120 x 92mm flying base,
779,1,Arvus Lighter,"20+""",8,3+,-,,8,7+,0,120 x 92mm flying base,
780,1,Avenger Strike Fighter,"20+""",9,3+,-,,14,7+,0,120 x 92mm flying base,
781,1,Voss-pattern Lightning,"20+""",9,3+,-,,14,7+,0,120 x 92mm flying base,
783,1,Vendetta Gunship,"20+""",10,2+,-,,14,7+,0,120 x 92mm flying base,
784,1,Vulture Gunship,"20+""",10,2+,-,,14,7+,0,120 x 92mm flying base,
785,1,Imperial Fortress Walls,-,14,2+,-,,80,7+,0,Use model,
786,1,Primaris Redoubt,-,12,3+,5,,18,7+,0,Use model,
838,1,Belisarius Cawl,"8""",8,2+,4,,10,6+,3,105 x 70mm,
839,1,Tech-priest Dominus,"6""",4,2+,5,,4,7+,1,50mm,
840,1,Tech-priest Enginseer,"6""",4,3+,5,,3,7+,1,32mm,
841,1,Kataphron Breachers,"5""",7,3+,6,,3,7+,1,60mm,
842,1,Kataphron Destroyers,"5""",6,3+,6,,3,7+,1,60mm,
843,1,Fulgurite Electro-priests,"6""",3,7+,5,,1,7+,1,32mm,
844,1,Corpuscarii Electro-priests,"6""",3,7+,5,,1,7+,1,32mm,
845,1,Kastelan Robots,"6""",9,2+,5,,7,7+,2,60mm,
846,1,Cybernetica Datasmith,"6""",4,2+,5,,3,7+,1,32mm,
847,1,Servitors,"6""",3,4+,6,,1,8+,0,25mm,
848,1,Skitarii Rangers,"6""",3,4+,5,,1,7+,2,25mm,60 x 35mm if equipped with transuranic arquebus
849,1,Skitarii Vanguard,"6""",3,4+,5,,1,7+,2,25mm,60 x 35mm if equipped with transuranic arquebus
850,1,Sicarian Infiltrators,"8""",4,4+,5,,2,7+,1,40mm,
851,1,Sicarian Ruststalkers,"8""",4,4+,5,,2,7+,1,40mm,
852,1,Ironstrider Ballistarii,"10""",7,3+,5,,7,7+,2,105 x 70mm,
853,1,Sydonian Dragoons,"10""",7,3+,5,,7,7+,2,105 x 70mm,
854,1,Onager Dunecrawler,"8""",10,2+,4,,11,7+,3,130mm,
855,1,Knight Paladin,"10""",11,3+,5,* against ranged attacks only,26,6+,10,170 x 109mm,
856,1,Knight Errant,"10""",11,3+,5,* against ranged attacks only,26,6+,10,170 x 109mm,
857,1,Knight Warden,"10""",11,3+,5,* against ranged attacks only,26,6+,10,170 x 109mm,
858,1,Knight Gallant,"12""",11,3+,5,* against ranged attacks only,26,6+,10,170 x 109mm,
859,1,Knight Crusader,"10""",11,3+,5,* against ranged attacks only,26,6+,10,170 x 109mm,
860,1,Acastus Knight Porphyrion,"8""",13,2+,5,* Against ranged attacks only,30,6+,10,Use model,
861,1,Cerastus Knight Acheron,"12""",11,3+,5,* Against ranged attacks only,28,6+,10,170 x 109mm,
862,1,Cerastus Knight Atrapos,"12""",11,3+,5,,28,6+,10,170 x 109mm,
863,1,Cerastus Knight Castigator,"12""",11,3+,5,* Against ranged attacks only,28,6+,10,170 x 109mm,
864,1,Cerastus Knight Lancer,"14""",11,3+,4,,28,6+,10,170 x 109mm,
865,1,Questoris Knight Magaera,"10""",11,3+,5,,26,6+,10,170 x 109mm,
866,1,Questoris Knight Styrix,"10""",11,3+,5,,26,6+,10,170 x 109mm,
867,1,Warhound Titan,"14""",13,2+,5,* Against ranged attacks only,40,6+,16,Use model,
868,1,Reaver Titan,"12""",14,2+,5,* Against ranged attacks only,60,6+,20,Use model,
869,1,Warlord Titan,"10""",16,2+,5,* Against ranged attacks only,100,6+,30,Use model,
870,1,Vindicare Assassin,"7""",4,6+,4,,4,6+,1,32mm,
871,1,Callidus Assassin,"7""",4,6+,4,,4,6+,1,32mm,
872,1,Eversor Assassin,"9""",4,6+,4,,4,6+,1,32mm,
873,1,Culexus Assassin,"7""",4,6+,4,,4,6+,1,32mm,
874,1,Inquisitor Greyfax,"6""",3,3+,5,,4,6+,1,32mm,
875,1,Inquisitor Karamazov,"8""",9,3+,4,,10,6+,3,60mm,
876,1,Inquisitor Coteaz,"6""",3,2+,4,,4,6+,1,40mm,Glovodan psyber-eagle 40mm
877,1,Inquisitor,"6""",3,4+,5,,4,6+,1,25mm,
882,1,Custodian Guard,"6""",6,2+,4,,3,6+,2,40mm,
883,1,Venerable Contemptor Dreadnought,"6""",9,2+,5,,10,6+,3,60mm,
884,1,Venerable Land Raider,"10""",12,2+,-,,16,6+,5,Use model,
889,1,Primaris Psyker,"6""",3,5+,-,,3,7+,1,32mm,
894,1,Crusaders,"6""",3,3+,4,,2,7+,1,25mm,
895,1,Death Cult Assassins,"7""",3,5+,5,,2,7+,1,25mm,
896,1,Arco-flagellants,"7""",3,7+,6,,2,8+,1,25mm,
897,1,Penitent Engines,"8""",6,4+,6,,5,7+,2,50mm,
898,1,CELESTINE,"12""",3,2+,4,,5,6+,1,40mm,
898,2,GEMINAE SUPERIA,"12""",3,2+,4,,2,7+,1,32mm,
899,1,Canoness,"6""",3,3+,4,,4,7+,1,32mm,
900,1,Imagifier,"6""",3,3+,4,,3,6+,1,32mm,
901,1,Hospitaller,"6""",3,3+,6,,3,7+,1,50mm,
902,1,Dialogus,"6""",3,3+,4,,3,6+,1,40mm,
903,1,Battle Sisters Squad,"6""",3,3+,6,,1,7+,2,32mm,
904,1,Seraphim Squad,"12""",3,3+,5,,1,7+,1,32mm,
907,1,REPENTIA SUPERIOR,"7""",3,3+,6,,1,7+,1,32mm,
907,2,SISTERS REPENTIA,"7""",3,7+,6,,1,8+,1,28mm,
908,1,Retributor Squad,"6""",3,3+,6,,1,7+,1,32mm,
909,1,Dominion Squad,"6""",3,3+,6,,1,7+,1,32mm,
910,1,Sororitas Rhino,"12""",9,3+,6,,10,7+,2,Use model,
911,1,Immolator,"12""",10,3+,6,,11,7+,2,Use model,
912,1,Exorcist,"10""",10,3+,6,,11,7+,3,Use model,
914,1,Bastion,-,13,2+,-,,18,7+,0,Use model,
917,1,Vengeance Weapon Battery,-,13,2+,-,,10,7+,0,Use model,
918,1,Firestorm Redoubt,-,13,2+,-,,18,7+,0,Use model,
919,1,Plasma Obliterator,-,13,2+,-,,18,7+,0,Use model,
920,1,Macro-cannon Aquila Strongpoint,-,13,2+,-,,30,7+,0,Use model,
921,1,Vortex Missile Strongpoint,-,13,2+,-,,30,7+,0,Use model,
922,1,Void Shield Generator,-,12,3+,4,,16,7+,0,Use model,
923,1,Skyshield Landing Pad,-,12,3+,5,,16,7+,0,Use model,
924,1,Abaddon The Despoiler,"5""",5,2+,4,,9,5+,4,60mm,
925,1,Huron Blackheart,"6""",4,3+,4,,5,6+,1,25mm,
926,1,Cypher,"6""",4,3+,4,,5,6+,1,32mm,
928,1,FABIUS BILE,"6""",4,3+,-,,5,6+,1,40mm,
928,2,SURGEON ACOLYTE,"6""",4,6+,-,,1,7+,1,32mm,
929,1,Chaos Lord,"6""",4,3+,4,,5,6+,1,40mm,
930,1,Chaos Lord In Terminator Armour,"5""",5,2+,4,,6,6+,1,40mm,
931,1,Chaos Lord On Bike,"12""",5,3+,4,,6,6+,2,75 x 25mm,
932,1,Chaos Lord On Juggernaut,"10""",6,2+,4,,7,6+,2,90 x 52mm,
933,1,Chaos Lord On Disc Of Tzeentch,"12""",4,3+,4,,6,6+,1,40mm,
934,1,Chaos Lord On Palanquin Of Nurgle,"5""",5,3+,4,,8,6+,2,60mm,
935,1,Chaos Lord On Steed Of Slaanesh,"14""",5,3+,4,,6,6+,2,No official base size,Use the Chaos Daemon's Seeker base size (60 x 35mm)?
936,1,DARK APOSTLE,"6""",4,3+,4,,4,5+,1,40mm,
936,2,DARK DISCIPLE,"6""",4,6+,4,,1,7+,1,25mm,
937,1,Heretic Astartes Daemon Prince,"8""",10,2+,4,,10,6+,3,60mm,
938,1,Sorcerer,"6""",4,3+,-,,4,6+,1,40mm,
939,1,Sorcerer In Terminator Armour,"5""",5,2+,4,,5,6+,1,40mm,
940,1,Sorcerer On Bike,"12""",5,3+,-,,5,6+,2,75 x 25mm,
941,1,Sorcerer On Disc Of Tzeentch,"12""",4,3+,-,,5,6+,1,40mm,
942,1,Sorcerer On Palanquin Of Nurgle,"5""",5,3+,-,,7,6+,2,60mm,
943,1,Sorcerer On Steed Of Slaanesh,"14""",5,3+,-,,5,6+,2,No official base size,Use the Chaos Daemon's Seeker base size (60 x 35mm)?
944,1,Warpsmith,"6""",4,2+,-,,4,6+,1,60 x 35mm,
946,1,Cultist Mob,"6""",3,6+,-,,1,7+,1,25mm,
947,1,Chaos Terminator Squad,"5""",5,2+,4,,3,6+,1,40mm,
952,1,Chosen,"6""",4,3+,-,,3,6+,1,32mm,
953,1,Possessed,"9""",6,3+,5,,3,6+,1,40mm,
954,1,Helbrute,"6""",9,2+,-,,8,6+,3,60mm,
955,1,Mutilators,"4""",7,2+,5,,4,6+,2,40mm,
956,1,Chaos Rhino,"12""",9,3+,-,,10,6+,2,Use model,
957,1,Chaos Bikers,"12""",5,3+,-,,3,6+,2,75 x 42mm,
958,1,Raptors,"12""",4,3+,-,,2,6+,1,32mm,
959,1,Warp Talons,"12""",4,3+,5,,2,6+,1,32mm,
960,1,Chaos Spawn,"8""",5,4+,-,,4,7+,0,50mm,
961,1,Heldrake,"20+""",9,3+,5,,12,6+,0,120 x 92mm flying base,
962,1,Chaos Land Raider,"10""",12,2+,-,,16,6+,5,Use model,
963,1,Chaos Predator Destructor,"10""",10,3+,-,,11,6+,3,Use model,
964,1,Chaos Vindicator,"9""",11,2+,-,,11,6+,3,Use model,
965,1,Obliterators,"4""",7,2+,5,,5,6+,2,50mm,
966,1,Havocs,"5""",5,3+,-,,2,6+,1,40mm,
967,1,Forgefiend,"8""",10,3+,5,,12,6+,3,120 x 92mm,
968,1,Maulerfiend,"10""",10,3+,5,,12,6+,3,120 x 92mm,
969,1,Defiler,"8""",10,3+,5,,14,6+,5,160mm,
970,1,Khorne Lord Of Skulls,"8""",13,3+,5,,24,6+,8,Use model,
1016,1,Sorcerer,"6""",4,3+,5,,4,6+,1,32mm,
1017,1,Sorcerer In Terminator Armour,"5""",5,2+,4,,5,6+,1,40mm,
1020,1,Rubric Marine,"6""",4,3+,5,,2,7+,2,32mm,
1020,2,Aspiring Sorcerer,"6""",4,3+,5,,3,6+,2,32mm,
1021,1,Helbrute,"8""",9,2+,5,,8,6+,3,60mm,
1022,1,Chaos Rhino,"12""",9,3+,-,,10,6+,2,Use model,
1023,1,Chaos Spawn,"8""",5,4+,5,,4,7+,1,50mm,
1024,1,Heldrake,"20+""",9,3+,5,,12,6+,0,120 x 92mm flying base,
1025,1,Chaos Land Raider,"10""",12,2+,-,,16,6+,5,Use model,
1026,1,Chaos Predator Destructor,"10""",10,3+,-,,11,6+,3,Use model,
1027,1,Chaos Vindicator,"9""",11,2+,-,,11,6+,3,Use model,
1028,1,Forgefiend,"8""",10,3+,5,,12,6+,3,120 x 92mm,
1029,1,Maulerfiend,"10""",10,3+,5,,12,6+,3,120 x 92mm,
1030,1,Defiler,"8""",10,3+,5,,14,6+,5,160mm,
1031,1,Magnus The Red,"14""",11,2+,4,,16,5+,6,100mm,
1032,1,Ahriman,"10""",4,3+,4,,6,6+,2,40mm,
1033,1,Exalted Sorcerer,"6""",4,3+,4,,5,6+,1,32mm,
1034,1,Tzaangors,"6""",4,6+,6,,1,7+,1,32mm,
1035,1,Scarab Occult Terminator,"5""",5,2+,4,,3,7+,1,40mm,
1035,2,Scarab Occult Sorcerer,"5""",5,2+,4,,4,6+,1,40mm,
1036,1,Daemon Prince of Tzeentch,"9""",10,2+,4,,10,6+,3,60mm,
1044,1,Plague Marines,"5""",6,3+,-,,2,6+,2,32mm,
1045,1,Death Guard Possessed,"9""",6,3+,5,,3,6+,1,32mm,
1046,1,Helbrute,"7""",9,2+,-,,8,6+,3,60mm,
1047,1,Chaos Rhino,"12""",9,3+,-,,10,6+,2,Use model,
1048,1,Chaos Spawn,"8""",7,4+,-,,4,7+,1,50mm,
1049,1,Chaos Land Raider,"10""",12,2+,-,,16,6+,5,Use model,
1050,1,Chaos Predator Annihilator,"10""",10,3+,-,,11,6+,3,Use model,
1051,1,Defiler,"8""",11,3+,5,,14,6+,5,160mm,
1052,1,Daemon Prince of Nurgle,"8""",12,2+,4,,10,6+,3,60mm,
1053,1,Typhus,"5""",7,2+,4,,6,6+,1,50mm,
1054,1,Lord of Contagion,"5""",7,2+,4,,6,6+,1,40mm,40mm if equipped with manreaper and orb of desiccation
1055,1,Malignant Plaguecaster,"5""",6,3+,-,,4,6+,1,32mm,
1056,1,Poxwalkers,"5""",4,7+,-,,1,8+,1,25mm,
1057,1,Foetid Bloat-drone,"10""",9,3+,5,,10,6+,3,60mm,
1058,1,Noxious Blightbringer,"5""",6,3+,-,,4,6+,1,40mm,
1094,1,Chaos Cerastus Knight Acheron,"12""",11,3+,5,* Against ranged attacks only,28,6+,10,170 x 109mm,
1095,1,Chaos Cerastus Knight Lancer,"14""",11,3+,4,,28,6+,10,170 x 109mm,
1096,1,Chaos Cerastus Knight Castigator,"12""",11,3+,5,* Against ranged attacks only,28,6+,10,170 x 109mm,
1097,1,Chaos Cerastus Knight Atrapos,"12""",11,3+,5,,28,6+,10,170 x 109mm,
1098,1,Chaos Questoris Knight Magaera,"10""",11,3+,5,,26,6+,10,120 x 92mm,
1099,1,Chaos Acastus Knight Porphyrion,"8""",13,2+,5,* Against ranged attacks only,30,6+,10,Use model,
1100,1,Chaos Questoris Knight Styrix,"10""",11,3+,5,,26,6+,10,120 x 92mm,
1104,1,Karanak,"12""",4,7+,4,,5,7+,3,75 x 42mm,
1105,1,Skarbrand,"10""",11,3+,4,,20,6+,5,100mm,
1106,1,Skulltaker,"8""",4,4+,4,,5,7+,1,40mm,
1111,1,Rendmaster On Blood Throne,"8""",9,4+,4,,9,7+,3,120 x 92mm,
1112,1,Flesh Hounds,"12""",4,7+,5,,2,7+,1,60 x 35mm,
1114,1,Bloodletters,"8""",4,7+,5,,1,7+,2,32mm,
1115,1,Bloodcrushers,"10""",7,3+,5,,4,7+,2,90 x 52mm,
1116,1,Skull Cannon,"8""",9,4+,4,,9,7+,3,120 x 92mm,
1117,1,Kairos Fateweaver,"12""",10,6+,4,,20,6+,5,100mm,
1118,1,The Changeling,"6""",3,7+,4,,5,7+,1,40mm,
1119,1,The Blue Scribes,"12""",4,6+,4,,6,8+,2,60mm flying base,
1120,1,Lord of Change,"12""",10,6+,4,,18,6+,5,100mm,
1125,1,Flamers,"9""",4,7+,4,,3,7+,1,32mm,
1126,1,Exalted Flamer,"9""",4,7+,4,,6,7+,1,75 x 42mm,
1127,1,Screamers,"14""",4,6+,4,,3,7+,1,32mm flying base,
1128,1,Burning Chariot,"12""",8,7+,4,,9,7+,3,120 x 92mm,
1129,1,Epidemius,"5""",5,6+,5,,8,7+,2,60mm,
1130,1,Great Unclean One,"7""",12,5+,4,,20,6+,5,130mm,
1132,1,Plaguebearers,"5""",5,7+,5,,2,7+,2,32mm,
1133,1,Nurglings,"5""",3,7+,5,,4,8+,0,40mm,
1134,1,Beasts Of Nurgle,"6""",9,6+,5,,7,7+,3,60mm,
1135,1,Plague Drones,"10""",8,6+,5,,5,7+,2,60mm,
1136,1,The Masque Of Slaanesh,"9""",3,7+,4,,4,7+,1,32mm,
1137,1,Keeper Of Secrets,"14""",10,5+,4,,18,6+,5,100mm,
1138,1,Tranceweaver,"9""",3,7+,5,,3,7+,1,32mm,
1139,1,Herald Of Slaanesh On Steed Of Slaanesh,"14""",4,7+,5,,4,7+,2,60 x 35mm,
1141,1,Tormentbringer On Exalted Seeker Chariot,"14""",6,5+,4,,12,7+,3,120 x 92mm,
1142,1,Daemonettes,"9""",3,7+,5,,1,7+,2,25mm,
1143,1,Fiends,"12""",5,7+,5,,4,7+,2,75 x 42mm,
1144,1,Hellflayer,"14""",6,5+,4,,7,7+,3,120 x 92mm,
1145,1,Seekers,"14""",4,7+,5,,2,7+,1,60 x 35mm,
1146,1,Seeker Chariot,"14""",6,5+,4,,7,7+,3,120 x 92mm,
1147,1,Exalted Seeker Chariot,"14""",6,5+,4,,12,7+,5,120 x 92mm,
1148,1,Be’lakor,"12""",11,3+,4,,20,6+,5,100mm,
1149,1,Daemon Prince Of Chaos,"8""",10,2+,4,,10,6+,3,60mm,
1150,1,Furies,"12""",3,7+,5,,1,8+,1,25mm,
1151,1,Soul Grinder,"8""",11,3+,4,,14,7+,5,160mm,
1153,1,Cerberus,"10""",12,2+,-,,18,6+,6,Use model,
1154,1,Vanguard Veteran Squad,"6""",4,3+,-,,2,6+,1,32mm,
